189, 116, -0.06, 0.36, 11947

186, 139, -0.06, 0.47, 11996

183, 162, -0.06, 0.48, 12044

184, 173, 0.02, 0.22, 12093

186, 176, 0.04, 0.06, 12141

186, 176, 0.00, 0.00, 12190

185, 173, -0.02, -0.06, 12238

188, 170, 0.06, -0.06, 12288

196, 163, 0.17, -0.15, 12336

207, 156, 0.22, -0.14, 12385

216, 139, 0.18, -0.35, 12434

