129, 144, 0.00, 0.00, 7824

150, 112, 0.44, -0.67, 7872

165, 101, 0.31, -0.22, 7921

176, 91, 0.23, -0.21, 7969

183, 68, 0.14, -0.47, 8018

183, 68, 0.00, 0.00, 8067

167, 129, -0.05, 0.21, 8358

158, 155, -0.18, 0.52, 8408

153, 171, -0.10, 0.33, 8456

152, 179, -0.02, 0.16, 8505

151, 179, -0.02, 0.00, 8553

152, 177, 0.02, -0.04, 8602

152, 175, 0.00, -0.04, 8650

153, 170, 0.02, -0.10, 8699

158, 165, 0.10, -0.10, 8748

169, 153, 0.22, -0.24, 8797

186, 140, 0.35, -0.27, 8845

202, 133, 0.33, -0.14, 8894

202, 133, 0.00, 0.00, 8942

172, 147, -0.09, 0.04, 9283

150, 155, -0.45, 0.16, 9332

136, 160, -0.29, 0.10, 9380

131, 162, -0.10, 0.04, 9430

132, 165, 0.02, 0.06, 9478

132, 164, 0.00, -0.02, 9527

134, 161, 0.04, -0.06, 9575

138, 158, 0.08, -0.06, 9624

144, 158, 0.13, 0.00, 9672

144, 158, 0.00, 0.00, 9721

160, 128, 0.32, -0.60, 9771

172, 101, 0.25, -0.56, 9819

178, 92, 0.12, -0.18, 9868

178, 92, 0.00, 0.00, 9916

182, 91, 0.02, -0.01, 10110

181, 101, -0.02, 0.20, 10160

179, 115, -0.04, 0.29, 10208

175, 135, -0.08, 0.41, 10257

167, 157, -0.17, 0.46, 10305

163, 172, -0.08, 0.31, 10354

161, 176, -0.04, 0.08, 10403

161, 175, 0.00, -0.02, 10451

162, 174, 0.02, -0.02, 10501

163, 170, 0.02, -0.08, 10549

166, 165, 0.06, -0.10, 10598

173, 157, 0.15, -0.17, 10646

188, 146, 0.31, -0.23, 10694

204, 134, 0.33, -0.24, 10743

204, 134, 0.00, 0.00, 10791

180, 137, -0.07, 0.01, 11132

159, 143, -0.42, 0.12, 11182

140, 146, -0.40, 0.06, 11230

133, 149, -0.14, 0.06, 11279

131, 147, -0.04, -0.04, 11328

130, 148, -0.02, 0.02, 11376

132, 149, 0.04, 0.02, 11425

133, 150, 0.02, 0.02, 11473

138, 145, 0.10, -0.10, 11523

148, 122, 0.21, -0.48, 11571

148, 122, 0.00, 0.00, 11619

175, 95, 0.55, -0.55, 11668

175, 95, 0.00, 0.00, 11717

180, 83, 0.10, -0.25, 11765

184, 81, 0.08, -0.04, 11814

184, 81, 0.00, 0.00, 11863

182, 93, -0.04, 0.24, 11912

182, 97, 0.00, 0.08, 11961

180, 120, -0.04, 0.48, 12009

175, 136, -0.10, 0.33, 12057

169, 160, -0.12, 0.49, 12106

165, 173, -0.08, 0.27, 12155

165, 176, 0.00, 0.06, 12204

165, 175, 0.00, -0.02, 12253

163, 168, -0.04, -0.15, 12301

163, 172, 0.00, 0.08, 12350

165, 166, 0.04, -0.13, 12398

175, 160, 0.20, -0.12, 12447

189, 147, 0.29, -0.27, 12495

206, 136, 0.35, -0.22, 12544

218, 137, 0.24, 0.02, 12593

218, 137, 0.00, 0.00, 12641

178, 141, -0.14, 0.01, 12934

155, 149, -0.47, 0.16, 12983

139, 154, -0.33, 0.10, 13031

133, 154, -0.12, 0.00, 13080

131, 155, -0.04, 0.02, 13128

130, 157, -0.02, 0.04, 13177

133, 156, 0.06, -0.02, 13225

138, 151, 0.10, -0.10, 13275

150, 148, 0.25, -0.06, 13323

168, 125, 0.38, -0.48, 13371

182, 99, 0.29, -0.53, 13420

182, 99, 0.00, 0.00, 13468

186, 91, 0.08, -0.16, 13517

184, 91, -0.04, 0.00, 13566

186, 90, 0.04, -0.02, 13615

186, 90, 0.00, 0.00, 13664

185, 96, -0.02, 0.13, 13712

183, 102, -0.04, 0.12, 13761

177, 120, -0.13, 0.38, 13809

170, 145, -0.14, 0.51, 13858

163, 167, -0.15, 0.46, 13906

161, 178, -0.04, 0.22, 13956

159, 180, -0.04, 0.04, 14004

159, 179, 0.00, -0.02, 14053

159, 176, 0.00, -0.06, 14101

161, 172, 0.04, -0.08, 14150

163, 167, 0.04, -0.10, 14198

170, 161, 0.14, -0.12, 14247

181, 150, 0.22, -0.22, 14297

199, 136, 0.38, -0.29, 14345

199, 136, 0.00, 0.00, 14394

169, 147, -0.08, 0.03, 14783

147, 147, -0.46, 0.00, 14831

131, 158, -0.33, 0.22, 14880

126, 156, -0.10, -0.04, 14928

126, 155, 0.00, -0.02, 14978

126, 153, 0.00, -0.04, 15026

127, 156, 0.02, 0.06, 15075

131, 155, 0.08, -0.02, 15123

138, 154, 0.14, -0.02, 15172

153, 133, 0.31, -0.43, 15221

171, 112, 0.38, -0.44, 15269

184, 103, 0.26, -0.18, 15319

184, 103, 0.00, 0.00, 15367

183, 100, -0.00, -0.01, 15610

176, 117, -0.14, 0.35, 15659

169, 144, -0.14, 0.55, 15708

164, 166, -0.10, 0.46, 15756

162, 177, -0.04, 0.22, 15805

162, 173, 0.00, -0.08, 15853

163, 177, 0.02, 0.08, 15902

161, 176, -0.04, -0.02, 15950

163, 171, 0.04, -0.10, 16000

168, 173, 0.10, 0.04, 16049

178, 154, 0.21, -0.40, 16097

196, 141, 0.37, -0.27, 16146

196, 141, 0.00, 0.00, 16194

224, 121, 0.29, -0.21, 16291

224, 120, 0.00, -0.02, 16340

220, 121, -0.08, 0.02, 16389

220, 121, 0.00, 0.00, 16438

191, 135, -0.30, 0.14, 16535

173, 141, -0.37, 0.12, 16584

153, 153, -0.42, 0.25, 16632

136, 163, -0.35, 0.20, 16681

131, 165, -0.10, 0.04, 16730

131, 164, 0.00, -0.02, 16779

132, 164, 0.02, 0.00, 16827

134, 165, 0.04, 0.02, 16876

136, 162, 0.04, -0.06, 16924

142, 155, 0.12, -0.14, 16973

152, 142, 0.21, -0.27, 17021

162, 133, 0.20, -0.18, 17071

177, 105, 0.31, -0.58, 17119

187, 90, 0.20, -0.31, 17168

187, 90, 0.00, 0.00, 17216

184, 104, -0.01, 0.06, 17460

180, 115, -0.08, 0.23, 17508

174, 133, -0.12, 0.37, 17557

166, 155, -0.17, 0.46, 17605

161, 173, -0.10, 0.37, 17654

161, 180, 0.00, 0.14, 17703

161, 180, 0.00, 0.00, 17752

161, 178, 0.00, -0.04, 17801

161, 175, 0.00, -0.06, 17849

162, 170, 0.02, -0.10, 17897

166, 163, 0.08, -0.14, 17946

178, 152, 0.24, -0.22, 17995

195, 138, 0.35, -0.29, 18043

208, 136, 0.26, -0.04, 18093

208, 136, 0.00, 0.00, 18141

188, 133, -0.08, -0.01, 18384

169, 140, -0.38, 0.14, 18434

148, 149, -0.44, 0.19, 18482

135, 156, -0.27, 0.15, 18530

132, 158, -0.06, 0.04, 18579

132, 159, 0.00, 0.02, 18627

134, 160, 0.04, 0.02, 18676

135, 163, 0.02, 0.06, 18724

138, 162, 0.06, -0.02, 18774

142, 159, 0.08, -0.06, 18822

150, 151, 0.16, -0.16, 18871

162, 135, 0.24, -0.33, 18920

175, 124, 0.27, -0.23, 18968

186, 108, 0.22, -0.33, 19017

186, 108, 0.00, 0.00, 19066

185, 99, -0.00, -0.04, 19309

178, 118, -0.14, 0.39, 19358

170, 149, -0.17, 0.65, 19406

161, 162, -0.18, 0.26, 19456

158, 173, -0.06, 0.23, 19504

156, 175, -0.04, 0.04, 19552

157, 175, 0.02, 0.00, 19601

158, 171, 0.02, -0.08, 19650

160, 167, 0.04, -0.08, 19698

168, 161, 0.17, -0.13, 19746

181, 150, 0.27, -0.22, 19795

198, 137, 0.35, -0.27, 19844

198, 137, 0.00, 0.00, 19893

178, 135, -0.06, -0.01, 20234

159, 145, -0.40, 0.21, 20282

142, 151, -0.35, 0.12, 20331

134, 155, -0.16, 0.08, 20380

132, 155, -0.04, 0.00, 20428

134, 155, 0.04, 0.00, 20477

134, 149, 0.00, -0.12, 20526

136, 159, 0.04, 0.20, 20575

140, 158, 0.08, -0.02, 20623

146, 151, 0.12, -0.14, 20672

156, 135, 0.21, -0.33, 20720

169, 116, 0.27, -0.39, 20769

182, 98, 0.27, -0.38, 20817

190, 91, 0.16, -0.14, 20867

190, 91, 0.00, 0.00, 20915

192, 85, 0.04, -0.12, 20964

190, 93, -0.04, 0.17, 21012

188, 95, -0.04, 0.04, 21061

186, 101, -0.04, 0.13, 21109

182, 117, -0.08, 0.33, 21158

177, 139, -0.10, 0.45, 21207

171, 163, -0.12, 0.49, 21256

167, 178, -0.08, 0.31, 21304

167, 183, 0.00, 0.10, 21353

167, 184, 0.00, 0.02, 21401

167, 181, 0.00, -0.06, 21450

167, 176, 0.00, -0.10, 21498

172, 171, 0.10, -0.10, 21548

180, 163, 0.17, -0.17, 21596

192, 149, 0.24, -0.29, 21645

207, 135, 0.31, -0.29, 21694

218, 142, 0.22, 0.14, 21743

218, 142, 0.00, 0.00, 21791

172, 142, -0.16, 0.00, 22083

151, 154, -0.44, 0.25, 22131

138, 156, -0.27, 0.04, 22180

134, 158, -0.08, 0.04, 22228

136, 159, 0.04, 0.02, 22278

137, 161, 0.02, 0.04, 22326

140, 162, 0.06, 0.02, 22375

145, 159, 0.10, -0.06, 22424

152, 153, 0.14, -0.12, 22473

160, 139, 0.17, -0.29, 22521

169, 119, 0.19, -0.42, 22569

180, 97, 0.22, -0.44, 22619

188, 89, 0.17, -0.17, 22667

188, 89, 0.00, 0.00, 22716

189, 87, 0.01, -0.01, 22910

186, 102, -0.06, 0.31, 22959

182, 125, -0.08, 0.47, 23008

175, 152, -0.14, 0.55, 23057

170, 172, -0.10, 0.42, 23105

169, 179, -0.02, 0.14, 23154

169, 181, 0.00, 0.04, 23202

169, 180, 0.00, -0.02, 23251

169, 179, 0.00, -0.02, 23300

171, 174, 0.04, -0.10, 23349

179, 166, 0.17, -0.17, 23397

196, 154, 0.35, -0.24, 23446

212, 149, 0.33, -0.10, 23494

212, 149, 0.00, 0.00, 23542

